BitsFlipped,OutputOnes,OutputFraction,ErrorPerN,Probability,MC_Probability,MC_Trials,LevelRealTrials,Log10TrialCount
16,66,0.2578125000,0.0078125000,1.108174304966e-01,1.113500000000e-01,20000,20198,28.9695
16,67,0.2617187500,0.0117187500,8.010356857761e-02,7.965000000000e-02,20000,20198,28.8285
16,68,0.2656250000,0.0156250000,5.080314745424e-02,5.175000000000e-02,20000,20198,28.6308
16,69,0.2695312500,0.0195312500,2.818455738288e-02,2.905000000000e-02,20000,20198,28.3749
16,70,0.2734375000,0.0234375000,1.361745533361e-02,1.275000000000e-02,20000,20198,28.0590
16,71,0.2773437500,0.0273437500,5.695155086800e-03,6.350000000000e-03,20000,20198,27.6804
16,72,0.2812500000,0.0312500000,2.045052752568e-03,2.550000000000e-03,20000,20198,27.2356
16,73,0.2851562500,0.0351562500,6.237308756198e-04,7.500000000000e-04,20000,20198,26.7199
16,74,0.2890625000,0.0390625000,1.592638607054e-04,1.500000000000e-04,20000,20198,26.1270
16,75,0.2929687500,0.0429687500,3.338548580298e-05,0.000000000000e+00,20000,20198,25.4484
16,76,0.2968750000,0.0468750000,5.589948859484e-06,0.000000000000e+00,20000,20198,24.6723
16,77,0.3007812500,0.0507812500,7.180230797321e-07,0.000000000000e+00,20000,20198,23.7810
16,78,0.3046875000,0.0546875000,6.634329953117e-08,0.000000000000e+00,20000,20198,22.7467
16,79,0.3085937500,0.0585937500,3.919110079371e-09,0.000000000000e+00,20000,20198,21.5181
16,80,0.3125000000,0.0625000000,1.109718471778e-10,0.000000000000e+00,20000,20198,19.9701
17,47,0.1835937500,-0.0664062500,7.366971068739e-12,0.000000000000e+00,20000,20210,20.2572
17,48,0.1875000000,-0.0625000000,3.444058974636e-10,0.000000000000e+00,20000,20210,21.9270
17,49,0.1914062500,-0.0585937500,7.547164299443e-09,0.000000000000e+00,20000,20210,23.2677
17,50,0.1953125000,-0.0546875000,1.034856069796e-07,0.000000000000e+00,20000,20210,24.4048
17,51,0.1992187500,-0.0507812500,1.000076020430e-06,0.000000000000e+00,20000,20210,25.3899
17,52,0.2031250000,-0.0468750000,7.274158065513e-06,0.000000000000e+00,20000,20210,26.2517
17,53,0.2070312500,-0.0429687500,4.152773024124e-05,0.000000000000e+00,20000,20210,27.0082
17,54,0.2109375000,-0.0390625000,1.915859871755e-04,2.500000000000e-04,20000,20210,27.6723
17,55,0.2148437500,-0.0351562500,7.297525193942e-04,6.500000000000e-04,20000,20210,28.2531
17,56,0.2187500000,-0.0312500000,2.332868960810e-03,2.550000000000e-03,20000,20210,28.7578
17,57,0.2226562500,-0.0273437500,6.339903120043e-03,6.650000000000e-03,20000,20210,29.1920
17,58,0.2265625000,-0.0234375000,1.479749701734e-02,1.350000000000e-02,20000,20210,29.5601
17,59,0.2304687500,-0.0195312500,2.990641165782e-02,3.030000000000e-02,20000,20210,29.8657
17,60,0.2343750000,-0.0156250000,5.268213061282e-02,5.210000000000e-02,20000,20210,30.1116
17,61,0.2382812500,-0.0117187500,8.131175320188e-02,8.295000000000e-02,20000,20210,30.3001
17,62,0.2421875000,-0.0078125000,1.104081437695e-01,1.159000000000e-01,20000,20210,30.4329
17,63,0.2460937500,-0.0039062500,1.322908603126e-01,1.306000000000e-01,20000,20210,30.5114
17,64,0.2500000000,0.0000000000,1.401706233719e-01,1.401500000000e-01,20000,20210,30.5366
17,65,0.2539062500,0.0039062500,1.314972133515e-01,1.301000000000e-01,20000,20210,30.5088
17,66,0.2578125000,0.0078125000,1.092614866760e-01,1.082000000000e-01,20000,20210,30.4284
17,67,0.2617187500,0.0117187500,8.036867022809e-02,8.275000000000e-02,20000,20210,30.2950
17,68,0.2656250000,0.0156250000,5.225812052518e-02,4.805000000000e-02,20000,20210,30.1081
17,69,0.2695312500,0.0195312500,2.996475082267e-02,3.140000000000e-02,20000,20210,29.8665
17,70,0.2734375000,0.0234375000,1.509761004171e-02,1.475000000000e-02,20000,20210,29.5688
17,71,0.2773437500,0.0273437500,6.651538469729e-03,6.200000000000e-03,20000,20210,29.2128
17,72,0.2812500000,0.0312500000,2.545842959407e-03,2.200000000000e-03,20000,20210,28.7957
17,73,0.2851562500,0.0351562500,8.393466793136e-04,4.500000000000e-04,20000,20210,28.3138
17,74,0.2890625000,0.0390625000,2.357300590198e-04,2.500000000000e-04,20000,20210,27.7623
17,75,0.2929687500,0.0429687500,5.557277658121e-05,5.000000000000e-05,20000,20210,27.1348
17,76,0.2968750000,0.0468750000,1.078121948666e-05,0.000000000000e+00,20000,20210,26.4226
17,77,0.3007812500,0.0507812500,1.674280773569e-06,0.000000000000e+00,20000,20210,25.6137
17,78,0.3046875000,0.0546875000,1.998642318634e-07,0.000000000000e+00,20000,20210,24.6906
17,79,0.3085937500,0.0585937500,1.719375796327e-08,0.000000000000e+00,20000,20210,23.6253
17,80,0.3125000000,0.0625000000,9.472997848009e-10,0.000000000000e+00,20000,20210,22.3664
17,81,0.3164062500,0.0664062500,2.505815904015e-11,0.000000000000e+00,20000,20210,20.7889
18,46,0.1796875000,-0.0703125000,1.398980364569e-12,0.000000000000e+00,20000,20222,20.9750
18,47,0.1835937500,-0.0664062500,7.085686718842e-11,0.000000000000e+00,20000,20222,22.6796
18,48,0.1875000000,-0.0625000000,1.684307246823e-09,0.000000000000e+00,20000,20222,24.0557
18,49,0.1914062500,-0.0585937500,2.508290221286e-08,0.000000000000e+00,20000,20222,25.2286
18,50,0.1953125000,-0.0546875000,2.635879885671e-07,0.000000000000e+00,20000,20222,26.2502
18,51,0.1992187500,-0.0507812500,2.087428225936e-06,0.000000000000e+00,20000,20222,27.1488
18,52,0.2031250000,-0.0468750000,1.299156356837e-05,0.000000000000e+00,20000,20222,27.9429
18,53,0.2070312500,-0.0429687500,6.542875425504e-05,0.000000000000e+00,20000,20222,28.6450
18,54,0.2109375000,-0.0390625000,2.724538191079e-04,2.500000000000e-04,20000,20222,29.2645
18,55,0.2148437500,-0.0351562500,9.536960936038e-04,1.400000000000e-03,20000,20222,29.8086
18,56,0.2187500000,-0.0312500000,2.842960505966e-03,3.500000000000e-03,20000,20222,30.2830
18,57,0.2226562500,-0.0273437500,7.292984258202e-03,7.250000000000e-03,20000,20222,30.6921
18,58,0.2265625000,-0.0234375000,1.623616158272e-02,1.705000000000e-02,20000,20222,31.0397
18,59,0.2304687500,-0.0195312500,3.158572611353e-02,3.100000000000e-02,20000,20222,31.3287
18,60,0.2343750000,-0.0156250000,5.399469524777e-02,5.390000000000e-02,20000,20222,31.5616
18,61,0.2382812500,-0.0117187500,8.147248640161e-02,8.240000000000e-02,20000,20222,31.7402
18,62,0.2421875000,-0.0078125000,1.088935559918e-01,1.105000000000e-01,20000,20222,31.8662
18,63,0.2460937500,-0.0039062500,1.292659326554e-01,1.288000000000e-01,20000,20222,31.9407
18,64,0.2500000000,0.0000000000,1.365439410913e-01,1.330000000000e-01,20000,20222,31.9645
18,65,0.2539062500,0.0039062500,1.284861529004e-01,1.278000000000e-01,20000,20222,31.9381
18,66,0.2578125000,0.0078125000,1.077468651450e-01,1.101000000000e-01,20000,20222,31.8616
18,67,0.2617187500,0.0117187500,8.049378033062e-02,8.030000000000e-02,20000,20222,31.7350
18,68,0.2656250000,0.0156250000,5.351011963902e-02,5.270000000000e-02,20000,20222,31.5577
18,69,0.2695312500,0.0195312500,3.159126334416e-02,3.075000000000e-02,20000,20222,31.3288
18,70,0.2734375000,0.0234375000,1.651545878445e-02,1.765000000000e-02,20000,20222,31.0471
18,71,0.2773437500,0.0273437500,7.615086559442e-03,7.050000000000e-03,20000,20222,30.7109
18,72,0.2812500000,0.0312500000,3.080587734081e-03,2.700000000000e-03,20000,20222,30.3179
18,73,0.2851562500,0.0351562500,1.085931788316e-03,1.450000000000e-03,20000,20222,29.8650
18,74,0.2890625000,0.0390625000,3.306426231039e-04,3.500000000000e-04,20000,20222,29.3486
18,75,0.2929687500,0.0429687500,8.597115091519e-05,0.000000000000e+00,20000,20222,28.7636
18,76,0.2968750000,0.0468750000,1.880588441361e-05,1.000000000000e-04,20000,20222,28.1035
18,77,0.3007812500,0.0507812500,3.392181167888e-06,0.000000000000e+00,20000,20222,27.3597
18,78,0.3046875000,0.0546875000,4.907137844835e-07,0.000000000000e+00,20000,20222,26.5201
18,79,0.3085937500,0.0585937500,5.465984013661e-08,0.000000000000e+00,20000,20222,25.5669
18,80,0.3125000000,0.0625000000,4.394690168026e-09,0.000000000000e+00,20000,20222,24.4722
18,81,0.3164062500,0.0664062500,2.266298955267e-10,0.000000000000e+00,20000,20222,23.1846
18,82,0.3203125000,0.0703125000,5.619102330215e-12,0.000000000000e+00,20000,20222,21.5789
19,45,0.1757812500,-0.0742187500,2.605388533205e-13,0.000000000000e+00,20000,20234,21.6601
19,46,0.1796875000,-0.0703125000,1.425883833118e-11,0.000000000000e+00,20000,20234,23.3983
19,47,0.1835937500,-0.0664062500,3.666221521360e-10,0.000000000000e+00,20000,20234,24.8084
19,48,0.1875000000,-0.0625000000,5.911811181664e-09,0.000000000000e+00,20000,20234,26.0159
19,49,0.1914062500,-0.0585937500,6.733836525873e-08,0.000000000000e+00,20000,20234,27.0725
19,50,0.1953125000,-0.0546875000,5.786220523610e-07,5.000000000000e-05,20000,20234,28.0066
19,51,0.1992187500,-0.0507812500,3.911600835573e-06,0.000000000000e+00,20000,20234,28.8366
19,52,0.2031250000,-0.0468750000,2.142176104932e-05,0.000000000000e+00,20000,20234,29.5751
19,53,0.2070312500,-0.0429687500,9.711548775633e-05,3.500000000000e-04,20000,20234,30.2315
19,54,0.2109375000,-0.0390625000,3.705740349249e-04,2.500000000000e-04,20000,20234,30.8131
19,55,0.2148437500,-0.0351562500,1.205934726706e-03,1.050000000000e-03,20000,20234,31.3255
19,56,0.2187500000,-0.0312500000,3.382497644534e-03,3.900000000000e-03,20000,20234,31.7734
19,57,0.2226562500,-0.0273437500,8.248477121332e-03,9.300000000000e-03,20000,20234,32.1606
19,58,0.2265625000,-0.0234375000,1.761253507714e-02,1.845000000000e-02,20000,20234,32.4900
19,59,0.2304687500,-0.0195312500,3.312268243026e-02,3.210000000000e-02,20000,20234,32.7643
19,60,0.2343750000,-0.0156250000,5.512777095013e-02,5.660000000000e-02,20000,20234,32.9856
19,61,0.2382812500,-0.0117187500,8.151693220612e-02,8.340000000000e-02,20000,20234,33.1555
19,62,0.2421875000,-0.0078125000,1.074236934695e-01,1.075500000000e-01,20000,20234,33.2753
19,63,0.2460937500,-0.0039062500,1.264600805496e-01,1.252000000000e-01,20000,20234,33.3462
19,64,0.2500000000,0.0000000000,1.332110293646e-01,1.369000000000e-01,20000,20234,33.3687
19,65,0.2539062500,0.0039062500,1.256931712986e-01,1.232000000000e-01,20000,20234,33.3435
19,66,0.2578125000,0.0078125000,1.062780777861e-01,1.010500000000e-01,20000,20234,33.2707
19,67,0.2617187500,0.0117187500,8.050698784275e-02,7.905000000000e-02,20000,20234,33.1500
19,68,0.2656250000,0.0156250000,5.458702816341e-02,5.580000000000e-02,20000,20234,32.9813
19,69,0.2695312500,0.0195312500,3.307577464251e-02,3.415000000000e-02,20000,20234,32.7637
19,70,0.2734375000,0.0234375000,1.786707472516e-02,1.700000000000e-02,20000,20234,32.4963
19,71,0.2773437500,0.0273437500,8.576147000785e-03,8.700000000000e-03,20000,20234,32.1775
19,72,0.2812500000,0.0312500000,3.642080035757e-03,4.250000000000e-03,20000,20234,31.8056
19,73,0.2851562500,0.0351562500,1.360848849735e-03,1.350000000000e-03,20000,20234,31.3780
19,74,0.2890625000,0.0390625000,4.442151210309e-04,2.500000000000e-04,20000,20234,30.8918
19,75,0.2929687500,0.0429687500,1.255374326755e-04,1.000000000000e-04,20000,20234,30.3430
19,76,0.2968750000,0.0468750000,3.036038030602e-05,0.000000000000e+00,20000,20234,29.7265
19,77,0.3007812500,0.0507812500,6.189025593907e-06,0.000000000000e+00,20000,20234,29.0358
19,78,0.3046875000,0.0546875000,1.042180286930e-06,0.000000000000e+00,20000,20234,28.2622
19,79,0.3085937500,0.0585937500,1.409695528870e-07,0.000000000000e+00,20000,20234,27.3933
19,80,0.3125000000,0.0625000000,1.470424116298e-08,0.000000000000e+00,20000,20234,26.4117
19,81,0.3164062500,0.0664062500,1.108610131974e-09,0.000000000000e+00,20000,20234,25.2890
19,82,0.3203125000,0.0703125000,5.367936633542e-11,0.000000000000e+00,20000,20234,23.9740
19,83,0.3242187500,0.0742187500,1.251217118064e-12,0.000000000000e+00,20000,20234,22.3415
20,44,0.1718750000,-0.0781250000,4.756287383133e-14,0.000000000000e+00,20000,20246,22.3133
20,45,0.1757812500,-0.0742187500,2.806209556048e-12,0.000000000000e+00,20000,20246,24.0841
20,46,0.1796875000,-0.0703125000,7.785315791172e-11,0.000000000000e+00,20000,20246,25.5273
20,47,0.1835937500,-0.0664062500,1.355742771659e-09,0.000000000000e+00,20000,20246,26.7682
20,48,0.1875000000,-0.0625000000,1.669144442086e-08,0.000000000000e+00,20000,20246,27.8585
20,49,0.1914062500,-0.0585937500,1.551592263575e-07,0.000000000000e+00,20000,20246,28.8268
20,50,0.1953125000,-0.0546875000,1.135721873760e-06,0.000000000000e+00,20000,20246,29.6913
20,51,0.1992187500,-0.0507812500,6.740707325929e-06,0.000000000000e+00,20000,20246,30.4647
20,52,0.2031250000,-0.0468750000,3.315073735774e-05,0.000000000000e+00,20000,20246,31.1565
20,53,0.2070312500,-0.0429687500,1.373692373814e-04,3.000000000000e-04,20000,20246,31.7739
20,54,0.2109375000,-0.0390625000,4.860136919080e-04,5.000000000000e-04,20000,20246,32.3227
20,55,0.2148437500,-0.0351562500,1.483985045697e-03,1.750000000000e-03,20000,20246,32.8075
20,56,0.2187500000,-0.0312500000,3.945110286121e-03,3.800000000000e-03,20000,20246,33.2321
20,57,0.2226562500,-0.0273437500,9.198314065361e-03,8.550000000000e-03,20000,20246,33.5997
20,58,0.2265625000,-0.0234375000,1.892410785442e-02,1.835000000000e-02,20000,20246,33.9130
20,59,0.2304687500,-0.0195312500,3.452833366619e-02,3.630000000000e-02,20000,20246,34.1742
20,60,0.2343750000,-0.0156250000,5.610540405549e-02,5.650000000000e-02,20000,20246,34.3850
20,61,0.2382812500,-0.0117187500,8.146799333804e-02,7.890000000000e-02,20000,20246,34.5470
20,62,0.2421875000,-0.0078125000,1.060011388540e-01,1.050000000000e-01,20000,20246,34.6613
20,63,0.2460937500,-0.0039062500,1.238488487044e-01,1.194000000000e-01,20000,20246,34.7289
20,64,0.2500000000,0.0000000000,1.301350222678e-01,1.330000000000e-01,20000,20246,34.7504
20,65,0.2539062500,0.0039062500,1.230939120586e-01,1.246500000000e-01,20000,20246,34.7263
20,66,0.2578125000,0.0078125000,1.048574389613e-01,1.075500000000e-01,20000,20246,34.6566
20,67,0.2617187500,0.0117187500,8.043056511469e-02,8.095000000000e-02,20000,20246,34.5414
20,68,0.2656250000,0.0156250000,5.551260063084e-02,5.880000000000e-02,20000,20246,34.3804
20,69,0.2695312500,0.0195312500,3.442984109821e-02,3.290000000000e-02,20000,20246,34.1730
20,70,0.2734375000,0.0234375000,1.915080819604e-02,1.835000000000e-02,20000,20246,33.9182
20,71,0.2773437500,0.0273437500,9.527096791291e-03,8.550000000000e-03,20000,20246,33.6150
20,72,0.2812500000,0.0312500000,4.223745083218e-03,3.550000000000e-03,20000,20246,33.2617
20,73,0.2851562500,0.0351562500,1.661133974768e-03,1.400000000000e-03,20000,20246,32.8564
20,74,0.2890625000,0.0390625000,5.761833868686e-04,7.000000000000e-04,20000,20246,32.3966
20,75,0.2929687500,0.0429687500,1.749809656380e-04,1.500000000000e-04,20000,20246,31.8790
20,76,0.2968750000,0.0468750000,4.609806184365e-05,1.000000000000e-04,20000,20246,31.2997
20,77,0.3007812500,0.0507812500,1.041158650215e-05,0.000000000000e+00,20000,20246,30.6535
20,78,0.3046875000,0.0546875000,1.985417077111e-06,0.000000000000e+00,20000,20246,29.9339
20,79,0.3085937500,0.0585937500,3.132208111947e-07,0.000000000000e+00,20000,20246,29.1319
20,80,0.3125000000,0.0625000000,3.974812206558e-08,0.000000000000e+00,20000,20246,28.2353
20,81,0.3164062500,0.0664062500,3.894727854983e-09,0.000000000000e+00,20000,20246,27.2265
20,82,0.3203125000,0.0703125000,2.761711196530e-10,0.000000000000e+00,20000,20246,26.0772
20,83,0.3242187500,0.0742187500,1.259107884326e-11,0.000000000000e+00,20000,20246,24.7361
20,84,0.3281250000,0.0781250000,2.766382674827e-13,0.000000000000e+00,20000,20246,23.0779
21,43,0.1679687500,-0.0820312500,8.507180685278e-15,0.000000000000e+00,20000,20258,22.9356
21,44,0.1718750000,-0.0781250000,5.400126284996e-13,0.000000000000e+00,20000,20258,24.7382
21,45,0.1757812500,-0.0742187500,1.613033962310e-11,0.000000000000e+00,20000,20258,26.2134
21,46,0.1796875000,-0.0703125000,3.026510103221e-10,0.000000000000e+00,20000,20258,27.4867
21,47,0.1835937500,-0.0664062500,4.017611166538e-09,0.000000000000e+00,20000,20258,28.6097
21,48,0.1875000000,-0.0625000000,4.029696057953e-08,0.000000000000e+00,20000,20258,29.6110
21,49,0.1914062500,-0.0585937500,3.184953788159e-07,0.000000000000e+00,20000,20258,30.5089
21,50,0.1953125000,-0.0546875000,2.042673473417e-06,0.000000000000e+00,20000,20258,31.3160
21,51,0.1992187500,-0.0507812500,1.086406370896e-05,0.000000000000e+00,20000,20258,32.0418
21,52,0.2031250000,-0.0468750000,4.872629095730e-05,1.000000000000e-04,20000,20258,32.6935
21,53,0.2070312500,-0.0429687500,1.867674747768e-04,2.500000000000e-04,20000,20258,33.2771
21,54,0.2109375000,-0.0390625000,6.184576428010e-04,6.000000000000e-04,20000,20258,33.7971
21,55,0.2148437500,-0.0351562500,1.785134190388e-03,1.400000000000e-03,20000,20258,34.2574
21,56,0.2187500000,-0.0312500000,4.525014673575e-03,4.350000000000e-03,20000,20258,34.6614
21,57,0.2226562500,-0.0273437500,1.013612370971e-02,9.850000000000e-03,20000,20258,35.0116
21,58,0.2265625000,-0.0234375000,2.017013312409e-02,1.890000000000e-02,20000,20258,35.3105
21,59,0.2304687500,-0.0195312500,3.581341390316e-02,3.555000000000e-02,20000,20258,35.5598
21,60,0.2343750000,-0.0156250000,5.694814711037e-02,5.705000000000e-02,20000,20258,35.7613
21,61,0.2382812500,-0.0117187500,8.134397506387e-02,8.005000000000e-02,20000,20258,35.9161
21,62,0.2421875000,-0.0078125000,1.046269299262e-01,1.047000000000e-01,20000,20258,36.0254
21,63,0.2460937500,-0.0039062500,1.214114027970e-01,1.230500000000e-01,20000,20258,36.0900
21,64,0.2500000000,0.0000000000,1.272852087676e-01,1.303500000000e-01,20000,20258,36.1105
21,65,0.2539062500,0.0039062500,1.206676273094e-01,1.209500000000e-01,20000,20258,36.0874
21,66,0.2578125000,0.0078125000,1.034857796166e-01,1.043000000000e-01,20000,20258,36.0207
21,67,0.2617187500,0.0117187500,8.028228892352e-02,7.990000000000e-02,20000,20258,35.9104
21,68,0.2656250000,0.0156250000,5.630708722047e-02,5.705000000000e-02,20000,20258,35.7563
21,69,0.2695312500,0.0195312500,3.566454641851e-02,3.410000000000e-02,20000,20258,35.5580
21,70,0.2734375000,0.0234375000,2.036663815543e-02,2.030000000000e-02,20000,20258,35.3147
21,71,0.2773437500,0.0273437500,1.046203091300e-02,1.035000000000e-02,20000,20258,35.0254
21,72,0.2812500000,0.0312500000,4.819720213258e-03,4.350000000000e-03,20000,20258,34.6888
21,73,0.2851562500,0.0351562500,1.983686032739e-03,1.850000000000e-03,20000,20258,34.3032
21,74,0.2890625000,0.0390625000,7.259043154488e-04,4.000000000000e-04,20000,20258,33.8666
21,75,0.2929687500,0.0429687500,2.347649319360e-04,1.500000000000e-04,20000,20258,33.3764
21,76,0.2968750000,0.0468750000,6.660091954259e-05,1.000000000000e-04,20000,20258,32.8293
21,77,0.3007812500,0.0507812500,1.641861060054e-05,0.000000000000e+00,20000,20258,32.2211
21,78,0.3046875000,0.0546875000,3.475501887942e-06,0.000000000000e+00,20000,20258,31.5468
21,79,0.3085937500,0.0585937500,6.220475555768e-07,0.000000000000e+00,20000,20258,30.7996
21,80,0.3125000000,0.0625000000,9.222873034970e-08,0.000000000000e+00,20000,20258,29.9706
21,81,0.3164062500,0.0664062500,1.101293868084e-08,0.000000000000e+00,20000,20258,29.0477
21,82,0.3203125000,0.0703125000,1.016536442527e-09,0.000000000000e+00,20000,20258,28.0129
21,83,0.3242187500,0.0742187500,6.797340331918e-11,0.000000000000e+00,20000,20258,26.8381
21,84,0.3281250000,0.0781250000,2.925284091839e-12,0.000000000000e+00,20000,20258,25.4719
21,85,0.3320312500,0.0820312500,6.072547334986e-14,0.000000000000e+00,20000,20258,23.7891
22,42,0.1640625000,-0.0859375000,1.490056087442e-15,0.000000000000e+00,20000,20270,23.5276
22,43,0.1679687500,-0.0820312500,1.015837074497e-13,0.000000000000e+00,20000,20270,25.3613
22,44,0.1718750000,-0.0781250000,3.260820982368e-12,0.000000000000e+00,20000,20270,26.8678
22,45,0.1757812500,-0.0742187500,6.578798574269e-11,0.000000000000e+00,20000,20270,28.1726
22,46,0.1796875000,-0.0703125000,9.396124798142e-10,0.000000000000e+00,20000,20270,29.3274
22,47,0.1835937500,-0.0664062500,1.014575272572e-08,0.000000000000e+00,20000,20270,30.3607
22,48,0.1875000000,-0.0625000000,8.637804931762e-08,0.000000000000e+00,20000,20270,31.2908
22,49,0.1914062500,-0.0585937500,5.971064066577e-07,0.000000000000e+00,20000,20270,32.1305
22,50,0.1953125000,-0.0546875000,3.425112342265e-06,0.000000000000e+00,20000,20270,32.8891
22,51,0.1992187500,-0.0507812500,1.657954646270e-05,0.000000000000e+00,20000,20270,33.5740
22,52,0.2031250000,-0.0468750000,6.863755206924e-05,1.500000000000e-04,20000,20270,34.1910
22,53,0.2070312500,-0.0429687500,2.456867590798e-04,1.500000000000e-04,20000,20270,34.7448
22,54,0.2109375000,-0.0390625000,7.672870530140e-04,8.500000000000e-04,20000,20270,35.2394
22,55,0.2148437500,-0.0351562500,2.106583999848e-03,2.200000000000e-03,20000,20270,35.6780
22,56,0.2187500000,-0.0312500000,5.117060595814e-03,4.800000000000e-03,20000,20270,36.0634
22,57,0.2226562500,-0.0273437500,1.105696836582e-02,1.145000000000e-02,20000,20270,36.3981
22,58,0.2265625000,-0.0234375000,2.135112578485e-02,2.090000000000e-02,20000,20270,36.6839
22,59,0.2304687500,-0.0195312500,3.698810984640e-02,3.825000000000e-02,20000,20270,36.9225
22,60,0.2343750000,-0.0156250000,5.767358674300e-02,6.080000000000e-02,20000,20270,37.1154
22,61,0.2382812500,-0.0117187500,8.115959568832e-02,7.915000000000e-02,20000,20270,37.2638
22,62,0.2421875000,-0.0078125000,1.033010614265e-01,1.028500000000e-01,20000,20270,37.3685
22,63,0.2460937500,-0.0039062500,1.191298745859e-01,1.234500000000e-01,20000,20270,37.4305
22,64,0.2500000000,0.0000000000,1.246357726476e-01,1.194500000000e-01,20000,20270,37.4501
22,65,0.2539062500,0.0039062500,1.183965246427e-01,1.193500000000e-01,20000,20270,37.4278
22,66,0.2578125000,0.0078125000,1.021629339402e-01,1.018500000000e-01,20000,20270,37.3637
22,67,0.2617187500,0.0117187500,8.007643303579e-02,7.835000000000e-02,20000,20270,37.2579
22,68,0.2656250000,0.0156250000,5.698777619101e-02,5.700000000000e-02,20000,20270,37.1102
22,69,0.2695312500,0.0195312500,3.679031189508e-02,3.850000000000e-02,20000,20270,36.9202
22,70,0.2734375000,0.0234375000,2.151568557908e-02,2.035000000000e-02,20000,20270,36.6872
22,71,0.2773437500,0.0273437500,1.137647339318e-02,1.065000000000e-02,20000,20270,36.4104
22,72,0.2812500000,0.0312500000,5.424869609462e-03,5.350000000000e-03,20000,20270,36.0888
22,73,0.2851562500,0.0351562500,2.325405130847e-03,3.050000000000e-03,20000,20270,35.7209
22,74,0.2890625000,0.0390625000,8.924497473660e-04,6.500000000000e-04,20000,20270,35.3050
22,75,0.2929687500,0.0429687500,3.051227612999e-04,2.500000000000e-04,20000,20270,34.8389
22,76,0.2968750000,0.0468750000,9.236129179356e-05,1.500000000000e-04,20000,20270,34.3199
22,77,0.3007812500,0.0507812500,2.456455373319e-05,5.000000000000e-05,20000,20270,33.7447
22,78,0.3046875000,0.0546875000,5.685731889652e-06,0.000000000000e+00,20000,20270,33.1092
22,79,0.3085937500,0.0585937500,1.131574082892e-06,0.000000000000e+00,20000,20270,32.4081
22,80,0.3125000000,0.0625000000,1.906552969243e-07,0.000000000000e+00,20000,20270,31.6347
22,81,0.3164062500,0.0664062500,2.664104222748e-08,0.000000000000e+00,20000,20270,30.7800
22,82,0.3203125000,0.0703125000,3.001294891161e-09,0.000000000000e+00,20000,20270,29.8317
22,83,0.3242187500,0.0742187500,2.616230231441e-10,0.000000000000e+00,20000,20270,28.7721
22,84,0.3281250000,0.0781250000,1.653630304257e-11,0.000000000000e+00,20000,20270,27.5729
22,85,0.3320312500,0.0820312500,6.732708398514e-13,0.000000000000e+00,20000,20270,26.1826
22,86,0.3359375000,0.0859375000,1.323345345913e-14,0.000000000000e+00,20000,20270,24.4761
23,41,0.1601562500,-0.0898437500,2.554381864186e-16,0.000000000000e+00,20000,20282,24.0902
23,42,0.1640625000,-0.0859375000,1.867435598567e-14,0.000000000000e+00,20000,20282,25.9541
23,43,0.1679687500,-0.0820312500,6.431250738979e-13,0.000000000000e+00,20000,20282,27.4912
23,44,0.1718750000,-0.0781250000,1.392736765197e-11,0.000000000000e+00,20000,20282,28.8268
23,45,0.1757812500,-0.0742187500,2.136143483495e-10,0.000000000000e+00,20000,20282,30.0125
23,46,0.1796875000,-0.0703125000,2.478160774650e-09,0.000000000000e+00,20000,20282,31.0770
23,47,0.1835937500,-0.0664062500,2.267869014523e-08,0.000000000000e+00,20000,20282,32.0385
23,48,0.1875000000,-0.0625000000,1.685957050786e-07,0.000000000000e+00,20000,20282,32.9097
23,49,0.1914062500,-0.0585937500,1.040567737686e-06,0.000000000000e+00,20000,20282,33.7002
23,50,0.1953125000,-0.0546875000,5.422566171210e-06,0.000000000000e+00,20000,20282,34.4171
23,51,0.1992187500,-0.0507812500,2.418178084303e-05,5.000000000000e-05,20000,20282,35.0664
23,52,0.2031250000,-0.0468750000,9.330149814347e-05,2.000000000000e-04,20000,20282,35.6528
23,53,0.2070312500,-0.0429687500,3.143162237899e-04,3.500000000000e-04,20000,20282,36.1803
23,54,0.2109375000,-0.0390625000,9.316533952180e-04,8.000000000000e-04,20000,20282,36.6522
23,55,0.2148437500,-0.0351562500,2.445556930246e-03,2.150000000000e-03,20000,20282,37.0713
23,56,0.2187500000,-0.0312500000,5.716732546339e-03,5.400000000000e-03,20000,20282,37.4400
23,57,0.2226562500,-0.0273437500,1.195710426228e-02,1.180000000000e-02,20000,20282,37.7605
23,58,0.2265625000,-0.0234375000,2.246848470411e-02,2.210000000000e-02,20000,20282,38.0345
23,59,0.2304687500,-0.0195312500,3.806194278287e-02,3.745000000000e-02,20000,20282,38.2634
23,60,0.2343750000,-0.0156250000,5.829679793249e-02,5.990000000000e-02,20000,20282,38.4485
23,61,0.2382812500,-0.0117187500,8.092675371774e-02,7.840000000000e-02,20000,20282,38.5910
23,62,0.2421875000,-0.0078125000,1.020228307183e-01,1.026500000000e-01,20000,20282,38.6916
23,63,0.2460937500,-0.0039062500,1.169888447430e-01,1.191500000000e-01,20000,20282,38.7510
23,64,0.2500000000,0.0000000000,1.221648339059e-01,1.166000000000e-01,20000,20282,38.7698
23,65,0.2539062500,0.0039062500,1.162652514424e-01,1.223500000000e-01,20000,20282,38.7483
23,66,0.2578125000,0.0078125000,1.008880739451e-01,9.975000000000e-02,20000,20282,38.6867
