BitsFlipped,OutputOnes,OutputFraction,ErrorPerN,Probability,MC_Probability,MC_Trials,LevelRealTrials,Log10TrialCount
16,132,0.5156250000,0.0156250000,5.133798402143e-02,5.140000000000e-02,20000,20000,31.4873
16,133,0.5195312500,0.0195312500,2.855369673053e-02,2.925000000000e-02,20000,20000,31.2325
16,134,0.5234375000,0.0234375000,1.380315614268e-02,1.350000000000e-02,20000,20000,30.9168
16,135,0.5273437500,0.0273437500,5.760948556293e-03,5.700000000000e-03,20000,20000,30.5373
16,136,0.5312500000,0.0312500000,2.057987786989e-03,1.700000000000e-03,20000,20000,30.0903
16,137,0.5351562500,0.0351562500,6.221920024476e-04,7.500000000000e-04,20000,20000,29.5708
16,138,0.5390625000,0.0390625000,1.568549214884e-04,1.500000000000e-04,20000,20000,28.9723
16,139,0.5429687500,0.0429687500,3.232355354291e-05,0.000000000000e+00,20000,20000,28.2864
16,140,0.5468750000,0.0468750000,5.296406237495e-06,5.000000000000e-05,20000,20000,27.5008
16,141,0.5507812500,0.0507812500,6.626900847121e-07,0.000000000000e+00,20000,20000,26.5982
16,142,0.5546875000,0.0546875000,5.936995737803e-08,0.000000000000e+00,20000,20000,25.5504
16,143,0.5585937500,0.0585937500,3.385554047514e-09,0.000000000000e+00,20000,20000,24.3065
16,144,0.5625000000,0.0625000000,9.216082155457e-11,0.000000000000e+00,20000,20000,22.7414
17,111,0.4335937500,-0.0664062500,2.029747064571e-11,0.000000000000e+00,20000,20000,23.7301
17,112,0.4375000000,-0.0625000000,8.000343658354e-10,0.000000000000e+00,20000,20000,25.3257
17,113,0.4414062500,-0.0585937500,1.508006340831e-08,0.000000000000e+00,20000,20000,26.6010
17,114,0.4453125000,-0.0546875000,1.812613306358e-07,0.000000000000e+00,20000,20000,27.6809
17,115,0.4492187500,-0.0507812500,1.563039244661e-06,0.000000000000e+00,20000,20000,28.6166
17,116,0.4531250000,-0.0468750000,1.031293082579e-05,5.000000000000e-05,20000,20000,29.4360
17,117,0.4570312500,-0.0429687500,5.422158940788e-05,5.000000000000e-05,20000,20000,30.1568
17,118,0.4609375000,-0.0390625000,2.335688966828e-04,2.000000000000e-04,20000,20000,30.7910
17,119,0.4648437500,-0.0351562500,8.410809076236e-04,6.000000000000e-04,20000,20000,31.3474
17,120,0.4687500000,-0.0312500000,2.570270849086e-03,2.300000000000e-03,20000,20000,31.8326
17,121,0.4726562500,-0.0273437500,6.742997228826e-03,6.600000000000e-03,20000,20000,32.2515
17,122,0.4765625000,-0.0234375000,1.532354347800e-02,1.480000000000e-02,20000,20000,32.6080
17,123,0.4804687500,-0.0195312500,3.037696325048e-02,2.865000000000e-02,20000,20000,32.9052
17,124,0.4843750000,-0.0156250000,5.281758051314e-02,5.680000000000e-02,20000,20000,33.1454
17,125,0.4882812500,-0.0117187500,8.088628913925e-02,8.180000000000e-02,20000,20000,33.3305
17,126,0.4921875000,-0.0078125000,1.094391160811e-01,1.079000000000e-01,20000,20000,33.4618
17,127,0.4960937500,-0.0039062500,1.310968697448e-01,1.332000000000e-01,20000,20000,33.5402
17,128,0.5000000000,0.0000000000,1.392108503796e-01,1.364000000000e-01,20000,20000,33.5663
17,129,0.5039062500,0.0039062500,1.310968697448e-01,1.304000000000e-01,20000,20000,33.5402
17,130,0.5078125000,0.0078125000,1.094391160811e-01,1.085000000000e-01,20000,20000,33.4618
17,131,0.5117187500,0.0117187500,8.088628913925e-02,8.050000000000e-02,20000,20000,33.3305
17,132,0.5156250000,0.0156250000,5.281758051314e-02,5.305000000000e-02,20000,20000,33.1454
17,133,0.5195312500,0.0195312500,3.037696325048e-02,3.180000000000e-02,20000,20000,32.9052
17,134,0.5234375000,0.0234375000,1.532354347800e-02,1.475000000000e-02,20000,20000,32.6080
17,135,0.5273437500,0.0273437500,6.742997228826e-03,7.250000000000e-03,20000,20000,32.2515
17,136,0.5312500000,0.0312500000,2.570270849086e-03,3.200000000000e-03,20000,20000,31.8326
17,137,0.5351562500,0.0351562500,8.410809076236e-04,8.500000000000e-04,20000,20000,31.3474
17,138,0.5390625000,0.0390625000,2.335688966828e-04,2.000000000000e-04,20000,20000,30.7910
17,139,0.5429687500,0.0429687500,5.422158940788e-05,1.500000000000e-04,20000,20000,30.1568
17,140,0.5468750000,0.0468750000,1.031293082579e-05,0.000000000000e+00,20000,20000,29.4360
17,141,0.5507812500,0.0507812500,1.563039244661e-06,0.000000000000e+00,20000,20000,28.6166
17,142,0.5546875000,0.0546875000,1.812613306358e-07,0.000000000000e+00,20000,20000,27.6809
17,143,0.5585937500,0.0585937500,1.508006340831e-08,0.000000000000e+00,20000,20000,26.6010
17,144,0.5625000000,0.0625000000,8.000343658354e-10,0.000000000000e+00,20000,20000,25.3257
17,145,0.5664062500,0.0664062500,2.029747064571e-11,0.000000000000e+00,20000,20000,23.7301
18,110,0.4296875000,-0.0703125000,4.432263747601e-12,0.000000000000e+00,20000,20000,24.6896
18,111,0.4335937500,-0.0664062500,1.868124062625e-10,0.000000000000e+00,20000,20000,26.3144
18,112,0.4375000000,-0.0625000000,3.771341499708e-09,0.000000000000e+00,20000,20000,27.6195
18,113,0.4414062500,-0.0585937500,4.862912314337e-08,0.000000000000e+00,20000,20000,28.7299
18,114,0.4453125000,-0.0546875000,4.505988763174e-07,0.000000000000e+00,20000,20000,29.6968
18,115,0.4492187500,-0.0507812500,3.200345766892e-06,0.000000000000e+00,20000,20000,30.5482
18,116,0.4531250000,-0.0468750000,1.814643995317e-05,0.000000000000e+00,20000,20000,31.3018
18,117,0.4570312500,-0.0429687500,8.446999981356e-05,1.000000000000e-04,20000,20000,31.9697
18,118,0.4609375000,-0.0390625000,3.293990381728e-04,2.000000000000e-04,20000,20000,32.5607
18,119,0.4648437500,-0.0351562500,1.092611844391e-03,1.550000000000e-03,20000,20000,33.0814
18,120,0.4687500000,-0.0312500000,3.119157176841e-03,2.450000000000e-03,20000,20000,33.5370
18,121,0.4726562500,-0.0273437500,7.734620664563e-03,7.700000000000e-03,20000,20000,33.9314
18,122,0.4765625000,-0.0234375000,1.678174322813e-02,1.765000000000e-02,20000,20000,34.2678
18,123,0.4804687500,-0.0195312500,3.204337115187e-02,3.105000000000e-02,20000,20000,34.5487
18,124,0.4843750000,-0.0156250000,5.408944535340e-02,5.750000000000e-02,20000,20000,34.7761
18,125,0.4882812500,-0.0117187500,8.099892903795e-02,7.965000000000e-02,20000,20000,34.9515
18,126,0.4921875000,-0.0078125000,1.078864668891e-01,1.093500000000e-01,20000,20000,35.0759
18,127,0.4960937500,-0.0039062500,1.280427481397e-01,1.278000000000e-01,20000,20000,35.1503
18,128,0.5000000000,0.0000000000,1.355503749996e-01,1.364000000000e-01,20000,20000,35.1751
18,129,0.5039062500,0.0039062500,1.280427481397e-01,1.260000000000e-01,20000,20000,35.1503
18,130,0.5078125000,0.0078125000,1.078864668891e-01,1.054000000000e-01,20000,20000,35.0759
18,131,0.5117187500,0.0117187500,8.099892903795e-02,8.125000000000e-02,20000,20000,34.9515
18,132,0.5156250000,0.0156250000,5.408944535340e-02,5.660000000000e-02,20000,20000,34.7761
18,133,0.5195312500,0.0195312500,3.204337115187e-02,3.250000000000e-02,20000,20000,34.5487
18,134,0.5234375000,0.0234375000,1.678174322813e-02,1.615000000000e-02,20000,20000,34.2678
18,135,0.5273437500,0.0273437500,7.734620664563e-03,6.700000000000e-03,20000,20000,33.9314
18,136,0.5312500000,0.0312500000,3.119157176841e-03,2.700000000000e-03,20000,20000,33.5370
18,137,0.5351562500,0.0351562500,1.092611844391e-03,8.000000000000e-04,20000,20000,33.0814
18,138,0.5390625000,0.0390625000,3.293990381728e-04,3.500000000000e-04,20000,20000,32.5607
18,139,0.5429687500,0.0429687500,8.446999981356e-05,1.500000000000e-04,20000,20000,31.9697
18,140,0.5468750000,0.0468750000,1.814643995317e-05,0.000000000000e+00,20000,20000,31.3018
18,141,0.5507812500,0.0507812500,3.200345766892e-06,0.000000000000e+00,20000,20000,30.5482
18,142,0.5546875000,0.0546875000,4.505988763174e-07,0.000000000000e+00,20000,20000,29.6968
18,143,0.5585937500,0.0585937500,4.862912314337e-08,0.000000000000e+00,20000,20000,28.7299
18,144,0.5625000000,0.0625000000,3.771341499708e-09,0.000000000000e+00,20000,20000,27.6195
18,145,0.5664062500,0.0664062500,1.868124062625e-10,0.000000000000e+00,20000,20000,26.3144
18,146,0.5703125000,0.0703125000,4.432263747601e-12,0.000000000000e+00,20000,20000,24.6896
19,109,0.4257812500,-0.0742187500,9.595377593860e-13,0.000000000000e+00,20000,20000,25.6213
19,110,0.4296875000,-0.0703125000,4.311706173667e-11,0.000000000000e+00,20000,20000,27.2739
19,111,0.4335937500,-0.0664062500,9.292896485284e-10,0.000000000000e+00,20000,20000,28.6074
19,112,0.4375000000,-0.0625000000,1.281104786286e-08,0.000000000000e+00,20000,20000,29.7469
19,113,0.4414062500,-0.0585937500,1.271025203984e-07,0.000000000000e+00,20000,20000,30.7434
19,114,0.4453125000,-0.0546875000,9.680719952038e-07,0.000000000000e+00,20000,20000,31.6252
19,115,0.4492187500,-0.0507812500,5.895964756082e-06,0.000000000000e+00,20000,20000,32.4098
19,116,0.4531250000,-0.0468750000,2.953028689182e-05,0.000000000000e+00,20000,20000,33.1096
19,117,0.4570312500,-0.0429687500,1.241337664199e-04,1.500000000000e-04,20000,20000,33.7332
19,118,0.4609375000,-0.0390625000,4.447312106733e-04,4.500000000000e-04,20000,20000,34.2874
19,119,0.4648437500,-0.0351562500,1.374249970536e-03,1.300000000000e-03,20000,20000,34.7773
19,120,0.4687500000,-0.0312500000,3.697250334127e-03,3.650000000000e-03,20000,20000,35.2072
19,121,0.4726562500,-0.0273437500,8.725628793190e-03,8.450000000000e-03,20000,20000,35.5801
19,122,0.4765625000,-0.0234375000,1.817327867758e-02,1.800000000000e-02,20000,20000,35.8987
19,123,0.4804687500,-0.0195312500,3.356453917676e-02,3.250000000000e-02,20000,20000,36.1652
19,124,0.4843750000,-0.0156250000,5.518196912142e-02,5.650000000000e-02,20000,20000,36.3811
19,125,0.4882812500,-0.0117187500,8.099719006604e-02,8.440000000000e-02,20000,20000,36.5478
19,126,0.4921875000,-0.0078125000,1.063799689182e-01,1.067500000000e-01,20000,20000,36.6661
19,127,0.4960937500,-0.0039062500,1.252082342295e-01,1.240000000000e-01,20000,20000,36.7369
19,128,0.5000000000,0.0000000000,1.321845810500e-01,1.288000000000e-01,20000,20000,36.7605
19,129,0.5039062500,0.0039062500,1.252082342295e-01,1.253500000000e-01,20000,20000,36.7369
19,130,0.5078125000,0.0078125000,1.063799689182e-01,1.046000000000e-01,20000,20000,36.6661
19,131,0.5117187500,0.0117187500,8.099719006604e-02,8.225000000000e-02,20000,20000,36.5478
19,132,0.5156250000,0.0156250000,5.518196912142e-02,5.580000000000e-02,20000,20000,36.3811
19,133,0.5195312500,0.0195312500,3.356453917676e-02,3.400000000000e-02,20000,20000,36.1652
19,134,0.5234375000,0.0234375000,1.817327867758e-02,1.950000000000e-02,20000,20000,35.8987
19,135,0.5273437500,0.0273437500,8.725628793190e-03,8.450000000000e-03,20000,20000,35.5801
19,136,0.5312500000,0.0312500000,3.697250334127e-03,3.750000000000e-03,20000,20000,35.2072
19,137,0.5351562500,0.0351562500,1.374249970536e-03,1.050000000000e-03,20000,20000,34.7773
19,138,0.5390625000,0.0390625000,4.447312106733e-04,2.500000000000e-04,20000,20000,34.2874
19,139,0.5429687500,0.0429687500,1.241337664199e-04,5.000000000000e-05,20000,20000,33.7332
19,140,0.5468750000,0.0468750000,2.953028689182e-05,0.000000000000e+00,20000,20000,33.1096
19,141,0.5507812500,0.0507812500,5.895964756082e-06,0.000000000000e+00,20000,20000,32.4098
19,142,0.5546875000,0.0546875000,9.680719952038e-07,0.000000000000e+00,20000,20000,31.6252
19,143,0.5585937500,0.0585937500,1.271025203984e-07,0.000000000000e+00,20000,20000,30.7434
19,144,0.5625000000,0.0625000000,1.281104786286e-08,0.000000000000e+00,20000,20000,29.7469
19,145,0.5664062500,0.0664062500,9.292896485284e-10,0.000000000000e+00,20000,20000,28.6074
19,146,0.5703125000,0.0703125000,4.311706173667e-11,0.000000000000e+00,20000,20000,27.2739
19,147,0.5742187500,0.0742187500,9.595377593860e-13,0.000000000000e+00,20000,20000,25.6213
20,108,0.4218750000,-0.0781250000,2.059280117540e-13,0.000000000000e+00,20000,20000,26.5265
20,109,0.4257812500,-0.0742187500,9.838785036161e-12,0.000000000000e+00,20000,20000,28.2057
20,110,0.4296875000,-0.0703125000,2.257467216319e-10,0.000000000000e+00,20000,20000,29.5664
20,111,0.4335937500,-0.0664062500,3.317302624362e-09,0.000000000000e+00,20000,20000,30.7335
20,112,0.4375000000,-0.0625000000,3.512804834730e-08,0.000000000000e+00,20000,20000,31.7584
20,113,0.4414062500,-0.0585937500,2.859556389373e-07,0.000000000000e+00,20000,20000,32.6690
20,114,0.4453125000,-0.0546875000,1.864047441836e-06,0.000000000000e+00,20000,20000,33.4832
20,115,0.4492187500,-0.0507812500,1.000772498719e-05,5.000000000000e-05,20000,20000,34.2131
20,116,0.4531250000,-0.0468750000,4.516680431005e-05,0.000000000000e+00,20000,20000,34.8676
20,117,0.4570312500,-0.0429687500,1.740339477860e-04,1.000000000000e-04,20000,20000,35.4534
20,118,0.4609375000,-0.0390625000,5.794438251137e-04,7.000000000000e-04,20000,20000,35.9757
20,119,0.4648437500,-0.0351562500,1.683068376664e-03,1.300000000000e-03,20000,20000,36.4388
20,120,0.4687500000,-0.0312500000,4.297739733909e-03,4.750000000000e-03,20000,20000,36.8460
20,121,0.4726562500,-0.0273437500,9.707908452084e-03,1.030000000000e-02,20000,20000,37.1999
20,122,0.4765625000,-0.0234375000,1.949608068060e-02,1.975000000000e-02,20000,20000,37.5027
20,123,0.4804687500,-0.0195312500,3.495205369675e-02,3.470000000000e-02,20000,20000,37.7562
20,124,0.4843750000,-0.0156250000,5.611937366467e-02,5.690000000000e-02,20000,20000,37.9618
20,125,0.4882812500,-0.0117187500,8.090380593130e-02,7.865000000000e-02,20000,20000,38.1207
20,126,0.4921875000,-0.0078125000,1.049220371961e-01,1.042000000000e-01,20000,20000,38.2336
20,127,0.4960937500,-0.0039062500,1.225688325876e-01,1.221000000000e-01,20000,20000,38.3011
20,128,0.5000000000,0.0000000000,1.290765173878e-01,1.296500000000e-01,20000,20000,38.3236
20,129,0.5039062500,0.0039062500,1.225688325876e-01,1.259500000000e-01,20000,20000,38.3011
20,130,0.5078125000,0.0078125000,1.049220371961e-01,1.039000000000e-01,20000,20000,38.2336
20,131,0.5117187500,0.0117187500,8.090380593130e-02,7.950000000000e-02,20000,20000,38.1207
20,132,0.5156250000,0.0156250000,5.611937366467e-02,5.500000000000e-02,20000,20000,37.9618
20,133,0.5195312500,0.0195312500,3.495205369675e-02,3.690000000000e-02,20000,20000,37.7562
20,134,0.5234375000,0.0234375000,1.949608068060e-02,2.000000000000e-02,20000,20000,37.5027
20,135,0.5273437500,0.0273437500,9.707908452084e-03,9.100000000000e-03,20000,20000,37.1999
20,136,0.5312500000,0.0312500000,4.297739733909e-03,4.150000000000e-03,20000,20000,36.8460
20,137,0.5351562500,0.0351562500,1.683068376664e-03,1.550000000000e-03,20000,20000,36.4388
20,138,0.5390625000,0.0390625000,5.794438251137e-04,7.000000000000e-04,20000,20000,35.9757
20,139,0.5429687500,0.0429687500,1.740339477860e-04,5.000000000000e-05,20000,20000,35.4534
20,140,0.5468750000,0.0468750000,4.516680431005e-05,5.000000000000e-05,20000,20000,34.8676
20,141,0.5507812500,0.0507812500,1.000772498719e-05,0.000000000000e+00,20000,20000,34.2131
20,142,0.5546875000,0.0546875000,1.864047441836e-06,0.000000000000e+00,20000,20000,33.4832
20,143,0.5585937500,0.0585937500,2.859556389373e-07,0.000000000000e+00,20000,20000,32.6690
20,144,0.5625000000,0.0625000000,3.512804834730e-08,0.000000000000e+00,20000,20000,31.7584
20,145,0.5664062500,0.0664062500,3.317302624362e-09,0.000000000000e+00,20000,20000,30.7335
20,146,0.5703125000,0.0703125000,2.257467216319e-10,0.000000000000e+00,20000,20000,29.5664
20,147,0.5742187500,0.0742187500,9.838785036161e-12,0.000000000000e+00,20000,20000,28.2057
20,148,0.5781250000,0.0781250000,2.059280117540e-13,0.000000000000e+00,20000,20000,26.5265
21,107,0.4179687500,-0.0820312500,4.380756391234e-14,0.000000000000e+00,20000,20000,27.4060
21,108,0.4218750000,-0.0781250000,2.220058137412e-12,0.000000000000e+00,20000,20000,29.1108
21,109,0.4257812500,-0.0742187500,5.408991028904e-11,0.000000000000e+00,20000,20000,30.4975
21,110,0.4296875000,-0.0703125000,8.449770165806e-10,0.000000000000e+00,20000,20000,31.6913
21,111,0.4335937500,-0.0664062500,9.523262208156e-09,0.000000000000e+00,20000,20000,32.7432
21,112,0.4375000000,-0.0625000000,8.260898137545e-08,0.000000000000e+00,20000,20000,33.6814
21,113,0.4414062500,-0.0585937500,5.745531578368e-07,0.000000000000e+00,20000,20000,34.5237
21,114,0.4453125000,-0.0546875000,3.295559160844e-06,0.000000000000e+00,20000,20000,35.2823
21,115,0.4492187500,-0.0507812500,1.591267658092e-05,5.000000000000e-05,20000,20000,35.9662
21,116,0.4531250000,-0.0468750000,6.569578398977e-05,5.000000000000e-05,20000,20000,36.5820
21,117,0.4570312500,-0.0429687500,2.347418347051e-04,3.500000000000e-04,20000,20000,37.1350
21,118,0.4609375000,-0.0390625000,7.330032874438e-04,8.500000000000e-04,20000,20000,37.6295
21,119,0.4648437500,-0.0351562500,2.015949006861e-03,2.400000000000e-03,20000,20000,38.0689
21,120,0.4687500000,-0.0312500000,4.914502943843e-03,4.400000000000e-03,20000,20000,38.4559
21,121,0.4726562500,-0.0273437500,1.067511994987e-02,9.750000000000e-03,20000,20000,38.7928
21,122,0.4765625000,-0.0234375000,2.074981632935e-02,2.120000000000e-02,20000,20000,39.0814
21,123,0.4804687500,-0.0195312500,3.621708854361e-02,3.565000000000e-02,20000,20000,39.3233
21,124,0.4843750000,-0.0156250000,5.692233301381e-02,5.785000000000e-02,20000,20000,39.5197
21,125,0.4882812500,-0.0117187500,8.073693026754e-02,8.200000000000e-02,20000,20000,39.6715
21,126,0.4921875000,-0.0078125000,1.035135697450e-01,1.051000000000e-01,20000,20000,39.7794
21,127,0.4960937500,-0.0039062500,1.201036735903e-01,1.227500000000e-01,20000,20000,39.8440
21,128,0.5000000000,0.0000000000,1.261953997624e-01,1.267000000000e-01,20000,20000,39.8655
21,129,0.5039062500,0.0039062500,1.201036735903e-01,1.105500000000e-01,20000,20000,39.8440
21,130,0.5078125000,0.0078125000,1.035135697450e-01,1.040000000000e-01,20000,20000,39.7794
21,131,0.5117187500,0.0117187500,8.073693026754e-02,8.340000000000e-02,20000,20000,39.6715
21,132,0.5156250000,0.0156250000,5.692233301381e-02,5.795000000000e-02,20000,20000,39.5197
21,133,0.5195312500,0.0195312500,3.621708854361e-02,3.650000000000e-02,20000,20000,39.3233
21,134,0.5234375000,0.0234375000,2.074981632935e-02,2.025000000000e-02,20000,20000,39.0814
21,135,0.5273437500,0.0273437500,1.067511994987e-02,1.010000000000e-02,20000,20000,38.7928
21,136,0.5312500000,0.0312500000,4.914502943843e-03,4.950000000000e-03,20000,20000,38.4559
21,137,0.5351562500,0.0351562500,2.015949006861e-03,2.150000000000e-03,20000,20000,38.0689
21,138,0.5390625000,0.0390625000,7.330032874438e-04,6.000000000000e-04,20000,20000,37.6295
21,139,0.5429687500,0.0429687500,2.347418347051e-04,4.000000000000e-04,20000,20000,37.1350
21,140,0.5468750000,0.0468750000,6.569578398977e-05,5.000000000000e-05,20000,20000,36.5820
21,141,0.5507812500,0.0507812500,1.591267658092e-05,0.000000000000e+00,20000,20000,35.9662
21,142,0.5546875000,0.0546875000,3.295559160844e-06,0.000000000000e+00,20000,20000,35.2823
21,143,0.5585937500,0.0585937500,5.745531578368e-07,0.000000000000e+00,20000,20000,34.5237
21,144,0.5625000000,0.0625000000,8.260898137545e-08,0.000000000000e+00,20000,20000,33.6814
21,145,0.5664062500,0.0664062500,9.523262208156e-09,0.000000000000e+00,20000,20000,32.7432
21,146,0.5703125000,0.0703125000,8.449770165806e-10,0.000000000000e+00,20000,20000,31.6913
21,147,0.5742187500,0.0742187500,5.408991028904e-11,0.000000000000e+00,20000,20000,30.4975
21,148,0.5781250000,0.0781250000,2.220058137412e-12,0.000000000000e+00,20000,20000,29.1108
21,149,0.5820312500,0.0820312500,4.380756391234e-14,0.000000000000e+00,20000,20000,27.4060
22,106,0.4140625000,-0.0859375000,9.236892164640e-15,0.000000000000e+00,20000,20000,28.2608
22,107,0.4179687500,-0.0820312500,4.954301203902e-13,0.000000000000e+00,20000,20000,29.9903
22,108,0.4218750000,-0.0781250000,1.278820720329e-11,0.000000000000e+00,20000,20000,31.4021
22,109,0.4257812500,-0.0742187500,2.118634057639e-10,0.000000000000e+00,20000,20000,32.6214
22,110,0.4296875000,-0.0703125000,2.534941349792e-09,0.000000000000e+00,20000,20000,33.6993
22,111,0.4335937500,-0.0664062500,2.336945889218e-08,0.000000000000e+00,20000,20000,34.6640
22,112,0.4375000000,-0.0625000000,1.729328454636e-07,0.000000000000e+00,20000,20000,35.5332
22,113,0.4414062500,-0.0585937500,1.056603072354e-06,0.000000000000e+00,20000,20000,36.3192
22,114,0.4453125000,-0.0546875000,5.441250926654e-06,0.000000000000e+00,20000,20000,37.0310
22,115,0.4492187500,-0.0507812500,2.399030634514e-05,5.000000000000e-05,20000,20000,37.6754
22,116,0.4531250000,-0.0468750000,9.167263171235e-05,0.000000000000e+00,20000,20000,38.2576
22,117,0.4570312500,-0.0429687500,3.065900100596e-04,3.500000000000e-04,20000,20000,38.7819
22,118,0.4609375000,-0.0390625000,9.045578653457e-04,5.500000000000e-04,20000,20000,39.2518
22,119,0.4648437500,-0.0351562500,2.369732950856e-03,1.900000000000e-03,20000,20000,39.6700
22,120,0.4687500000,-0.0312500000,5.542136905571e-03,6.100000000000e-03,20000,20000,40.0390
22,121,0.4726562500,-0.0273437500,1.162240982246e-02,1.255000000000e-02,20000,20000,40.3606
22,122,0.4765625000,-0.0234375000,2.193538194619e-02,2.165000000000e-02,20000,20000,40.6365
22,123,0.4804687500,-0.0195312500,3.737019327371e-02,3.530000000000e-02,20000,20000,40.8678
22,124,0.4843750000,-0.0156250000,5.760851600907e-02,5.915000000000e-02,20000,20000,41.0558
22,125,0.4882812500,-0.0117187500,8.051114574272e-02,8.060000000000e-02,20000,20000,41.2012
22,126,0.4921875000,-0.0078125000,1.021544436538e-01,1.020500000000e-01,20000,20000,41.3046
22,127,0.4960937500,-0.0039062500,1.177948577090e-01,1.128500000000e-01,20000,20000,41.3664
22,128,0.5000000000,0.0000000000,1.235153485136e-01,1.273000000000e-01,20000,20000,41.3870
22,129,0.5039062500,0.0039062500,1.177948577090e-01,1.167000000000e-01,20000,20000,41.3664
22,130,0.5078125000,0.0078125000,1.021544436538e-01,1.030000000000e-01,20000,20000,41.3046
22,131,0.5117187500,0.0117187500,8.051114574272e-02,7.950000000000e-02,20000,20000,41.2012
22,132,0.5156250000,0.0156250000,5.760851600907e-02,5.590000000000e-02,20000,20000,41.0558
22,133,0.5195312500,0.0195312500,3.737019327371e-02,4.035000000000e-02,20000,20000,40.8678
22,134,0.5234375000,0.0234375000,2.193538194619e-02,2.305000000000e-02,20000,20000,40.6365
22,135,0.5273437500,0.0273437500,1.162240982246e-02,1.175000000000e-02,20000,20000,40.3606
22,136,0.5312500000,0.0312500000,5.542136905571e-03,6.050000000000e-03,20000,20000,40.0390
22,137,0.5351562500,0.0351562500,2.369732950856e-03,1.950000000000e-03,20000,20000,39.6700
22,138,0.5390625000,0.0390625000,9.045578653457e-04,9.000000000000e-04,20000,20000,39.2518
22,139,0.5429687500,0.0429687500,3.065900100596e-04,4.000000000000e-04,20000,20000,38.7819
22,140,0.5468750000,0.0468750000,9.167263171235e-05,0.000000000000e+00,20000,20000,38.2576
22,141,0.5507812500,0.0507812500,2.399030634514e-05,5.000000000000e-05,20000,20000,37.6754
22,142,0.5546875000,0.0546875000,5.441250926654e-06,0.000000000000e+00,20000,20000,37.0310
22,143,0.5585937500,0.0585937500,1.056603072354e-06,0.000000000000e+00,20000,20000,36.3192
22,144,0.5625000000,0.0625000000,1.729328454636e-07,0.000000000000e+00,20000,20000,35.5332
22,145,0.5664062500,0.0664062500,2.336945889218e-08,0.000000000000e+00,20000,20000,34.6640
22,146,0.5703125000,0.0703125000,2.534941349792e-09,0.000000000000e+00,20000,20000,33.6993
22,147,0.5742187500,0.0742187500,2.118634057639e-10,0.000000000000e+00,20000,20000,32.6214
22,148,0.5781250000,0.0781250000,1.278820720329e-11,0.000000000000e+00,20000,20000,31.4021
22,149,0.5820312500,0.0820312500,4.954301203902e-13,0.000000000000e+00,20000,20000,29.9903
22,150,0.5859375000,0.0859375000,9.236892164640e-15,0.000000000000e+00,20000,20000,28.2608
23,105,0.4101562500,-0.0898437500,1.930224517766e-15,0.000000000000e+00,20000,20000,29.0919
23,106,0.4140625000,-0.0859375000,1.093568788178e-13,0.000000000000e+00,20000,20000,30.8452
23,107,0.4179687500,-0.0820312500,2.984329702274e-12,0.000000000000e+00,20000,20000,32.2812
23,108,0.4218750000,-0.0781250000,5.231964866770e-11,0.000000000000e+00,20000,20000,33.5250
23,109,0.4257812500,-0.0742187500,6.630645977954e-10,0.000000000000e+00,20000,20000,34.6279
23,110,0.4296875000,-0.0703125000,6.480893326091e-09,0.000000000000e+00,20000,20000,35.6180
23,111,0.4335937500,-0.0664062500,5.089749881987e-08,0.000000000000e+00,20000,20000,36.5130
23,112,0.4375000000,-0.0625000000,3.303823745601e-07,0.000000000000e+00,20000,20000,37.3253
23,113,0.4414062500,-0.0585937500,1.809530646584e-06,0.000000000000e+00,20000,20000,38.0639
23,114,0.4453125000,-0.0546875000,8.495097661632e-06,0.000000000000e+00,20000,20000,38.7355
23,115,0.4492187500,-0.0507812500,3.460767586434e-05,5.000000000000e-05,20000,20000,39.3455
23,116,0.4531250000,-0.0468750000,1.235554590273e-04,2.000000000000e-04,20000,20000,39.8982
23,117,0.4570312500,-0.0429687500,3.896941112667e-04,5.000000000000e-04,20000,20000,40.3971
23,118,0.4609375000,-0.0390625000,1.093023256702e-03,1.100000000000e-03,20000,20000,40.8450
23,119,0.4648437500,-0.0351562500,2.741327984667e-03,3.150000000000e-03,20000,20000,41.2443
23,120,0.4687500000,-0.0312500000,6.175944146356e-03,6.800000000000e-03,20000,20000,41.5970
23,121,0.4726562500,-0.0273437500,1.254615284019e-02,1.350000000000e-02,20000,20000,41.9048
23,122,0.4765625000,-0.0234375000,2.305452342504e-02,2.285000000000e-02,20000,20000,42.1691
23,123,0.4804687500,-0.0195312500,3.842118893242e-02,3.950000000000e-02,20000,20000,42.3909
23,124,0.4843750000,-0.0156250000,5.819305120480e-02,5.570000000000e-02,20000,20000,42.5712
23,125,0.4882812500,-0.0117187500,8.023822966017e-02,7.825000000000e-02,20000,20000,42.7107
23,126,0.4921875000,-0.0078125000,1.008438563714e-01,1.034000000000e-01,20000,20000,42.8100
23,127,0.4960937500,-0.0039062500,1.156269377012e-01,1.133000000000e-01,20000,20000,42.8694
23,128,0.5000000000,0.0000000000,1.210144282466e-01,1.203500000000e-01,20000,20000,42.8892
23,129,0.5039062500,0.0039062500,1.156269377012e-01,1.191500000000e-01,20000,20000,42.8694
23,130,0.5078125000,0.0078125000,1.008438563714e-01,9.920000000000e-02,20000,20000,42.8100
23,131,0.5117187500,0.0117187500,8.023822966017e-02,8.280000000000e-02,20000,20000,42.7107
23,132,0.5156250000,0.0156250000,5.819305120480e-02,5.505000000000e-02,20000,20000,42.5712
